날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,스프레드,스프레드변화율,유연탄가격,유연탄변화율,pmi,pmi변화율,,
2018-04-25 00:00:00,65.22,-0.045977011,859,0.35046729,793.78,0.383180525,75.6,-0.198019802,51.4,-0.194174757,,
2018-04-26 00:00:00,65.29,0.10732904,870,1.280558789,804.71,1.376955832,75.6,-0.198019802,51.4,-0.194174757,,
2018-04-27 00:00:00,65.27,-0.030632562,867,-0.344827586,801.73,-0.370319743,75.6,-0.198019802,51.4,-0.194174757,,
2018-04-30 00:00:00,65.27,0,864,-0.346020761,798.73,-0.374190812,76.19,0.78042328,51.4,-0.194174757,,
2018-05-01 00:00:00,65.49,0.337061437,845,-2.199074074,779.51,-2.406320033,76.19,0.78042328,51.9,0.972762646,,
2018-05-02 00:00:00,67.44,2.977553825,856,1.301775148,788.56,1.160985747,76.19,0.78042328,51.9,0.972762646,,
2018-05-03 00:00:00,66.72,-1.067615658,860,0.46728972,793.28,0.598559399,76.19,0.78042328,51.9,0.972762646,,
2018-05-04 00:00:00,66.98,0.389688249,865,0.581395349,798.02,0.597519161,76.19,0.78042328,51.9,0.972762646,,
2018-05-07 00:00:00,66.69,-0.432965064,862,-0.346820809,795.31,-0.339590486,76.63,0.577503609,51.9,0.972762646,,
2018-05-08 00:00:00,66.99,0.449842555,867,0.580046404,800.01,0.59096453,76.63,0.577503609,51.9,0.972762646,,
2018-05-09 00:00:00,66.2,-1.17928049,863,-0.461361015,796.8,-0.401244984,76.63,0.577503609,51.9,0.972762646,,
2018-05-10 00:00:00,66.49,0.438066465,862,-0.115874855,795.51,-0.16189759,76.63,0.577503609,51.9,0.972762646,,
2018-05-11 00:00:00,67.49,1.503985562,863,0.116009281,795.51,0,76.63,0.577503609,51.9,0.972762646,,
2018-05-14 00:00:00,67.59,0.148170099,870,0.811123986,802.41,0.867368103,78.15,1.983557354,51.9,0.972762646,,
2018-05-15 00:00:00,67.58,-0.014795088,870,0,802.42,0.001246246,78.15,1.983557354,51.9,0.972762646,,
2018-05-16 00:00:00,67.3,-0.414323764,878,0.91954023,810.7,1.031878567,78.15,1.983557354,51.9,0.972762646,,
2018-05-17 00:00:00,67.26,-0.059435364,878,0,810.74,0.004934008,78.15,1.983557354,51.9,0.972762646,,
2018-05-18 00:00:00,67.03,-0.341956586,873,-0.569476082,805.97,-0.588351383,78.15,1.983557354,51.9,0.972762646,,
2018-05-21 00:00:00,66.85,-0.268536476,875,0.229095074,808.15,0.270481532,80.25,2.687140115,51.9,0.972762646,,
2018-05-22 00:00:00,66.51,-0.508601346,882,0.8,815.49,0.908247231,80.25,2.687140115,51.9,0.972762646,,
2018-05-23 00:00:00,66.35,-0.240565329,882,0,815.65,0.019620106,80.25,2.687140115,51.9,0.972762646,,
2018-05-24 00:00:00,66.36,0.01507159,880,-0.22675737,813.64,-0.246429228,80.25,2.687140115,51.9,0.972762646,,
2018-05-25 00:00:00,66.26,-0.150693189,882,0.227272727,815.74,0.258099405,80.25,2.687140115,51.9,0.972762646,,
2018-05-29 00:00:00,66.27,0.015092062,882,0,815.73,-0.001225881,80.92,0.834890966,51.9,0.972762646,,
2018-05-30 00:00:00,66.02,-0.377244605,881,-0.113378685,814.98,-0.091942187,80.92,0.834890966,51.9,0.972762646,,
2018-05-31 00:00:00,65.95,-0.106028476,882,0.113507378,816.05,0.131291565,80.92,0.834890966,51.9,0.972762646,,
2018-06-01 00:00:00,64.53,-2.153146323,875,-0.793650794,810.47,-0.683781631,80.92,0.834890966,51.5,-0.770712909,,
2018-06-04 00:00:00,64.56,0.046490005,881,0.685714286,816.44,0.736609622,81.95,1.272862086,51.5,-0.770712909,,
2018-06-05 00:00:00,64.78,0.340768278,890,1.021566402,825.22,1.075400519,81.95,1.272862086,51.5,-0.770712909,,
2018-06-06 00:00:00,65.17,0.602037666,920,3.370786517,854.83,3.588134073,81.95,1.272862086,51.5,-0.770712909,,
2018-06-07 00:00:00,65.17,0,924,0.434782609,858.83,0.467929296,81.95,1.272862086,51.5,-0.770712909,,
2018-06-08 00:00:00,64.74,-0.659812797,924,0,859.26,0.050068116,81.95,1.272862086,51.5,-0.770712909,,
2018-06-11 00:00:00,65.18,0.679641643,913,-1.19047619,847.82,-1.331378163,83.62,2.037827944,51.5,-0.770712909,,
2018-06-12 00:00:00,65.4,0.337526849,910,-0.328587076,844.6,-0.379797599,83.62,2.037827944,51.5,-0.770712909,,
2018-06-13 00:00:00,65.34,-0.091743119,907,-0.32967033,841.66,-0.348093772,83.62,2.037827944,51.5,-0.770712909,,
2018-06-14 00:00:00,65.56,0.336700337,909,0.220507166,843.44,0.211486824,83.62,2.037827944,51.5,-0.770712909,,
2018-06-15 00:00:00,65.39,-0.259304454,910,0.110011001,844.61,0.138717633,83.62,2.037827944,51.5,-0.770712909,,
2018-06-18 00:00:00,65.3,-0.137635724,911,0.10989011,845.7,0.129053646,84.24,0.741449414,51.5,-0.770712909,,
2018-06-19 00:00:00,65.01,-0.444104135,905,-0.658616905,839.99,-0.675180324,84.24,0.741449414,51.5,-0.770712909,,
2018-06-20 00:00:00,65.01,0,904,-0.110497238,838.99,-0.119049036,84.24,0.741449414,51.5,-0.770712909,,
2018-06-21 00:00:00,64.93,-0.123057991,904,0,839.07,0.009535275,84.24,0.741449414,51.5,-0.770712909,,
2018-06-22 00:00:00,64.89,-0.061604805,905,0.110619469,840.11,0.123946751,84.24,0.741449414,51.5,-0.770712909,,
2018-06-25 00:00:00,64.88,-0.015410695,900,-0.552486188,835.12,-0.593969837,84.5,0.308641975,51.5,-0.770712909,,
2018-06-26 00:00:00,64.91,0.046239211,902,0.222222222,837.09,0.235894243,84.5,0.308641975,51.5,-0.770712909,,
2018-06-27 00:00:00,64.85,-0.09243568,900,-0.22172949,835.15,-0.231755247,84.5,0.308641975,51.5,-0.770712909,,
2018-06-28 00:00:00,64.81,-0.061680802,902,0.222222222,837.19,0.244267497,84.5,0.308641975,51.5,-0.770712909,,
2018-06-29 00:00:00,64.8,-0.015429718,900,-0.22172949,835.2,-0.237699925,84.5,0.308641975,51.5,-0.770712909,,
2018-07-02 00:00:00,64.13,-1.033950617,900,0,835.87,0.080220307,84.3,-0.236686391,51.2,-0.582524272,,
2018-07-03 00:00:00,64.09,-0.062373304,907,0.777777778,842.91,0.842236233,84.3,-0.236686391,51.2,-0.582524272,,
2018-07-05 00:00:00,63.06,-1.607114995,911,0.441014333,847.94,0.596742238,84.3,-0.236686391,51.2,-0.582524272,,
2018-07-06 00:00:00,62.99,-0.111005392,910,-0.109769484,847.01,-0.109677572,84.3,-0.236686391,51.2,-0.582524272,,
2018-07-09 00:00:00,63.13,0.222257501,910,0,846.87,-0.01652873,83.56,-0.877817319,51.2,-0.582524272,,
2018-07-10 00:00:00,63.19,0.095041977,920,1.098901099,856.81,1.173733867,83.56,-0.877817319,51.2,-0.582524272,,
2018-07-11 00:00:00,63.18,-0.015825289,912,-0.869565217,848.82,-0.932528799,83.56,-0.877817319,51.2,-0.582524272,,
2018-07-12 00:00:00,63.21,0.047483381,912,0,848.79,-0.003534318,83.56,-0.877817319,51.2,-0.582524272,,
2018-07-13 00:00:00,63.24,0.047460845,912,0,848.76,-0.003534443,83.56,-0.877817319,51.2,-0.582524272,,
2018-07-16 00:00:00,63.33,0.142314991,912,0,848.67,-0.010603704,83.08,-0.57443753,51.2,-0.582524272,,
2018-07-17 00:00:00,63.1,-0.363177009,916,0.438596491,852.9,0.49842695,83.08,-0.57443753,51.2,-0.582524272,,
2018-07-18 00:00:00,63.3,0.316957211,918,0.218340611,854.7,0.211044671,83.08,-0.57443753,51.2,-0.582524272,,
2018-07-19 00:00:00,63.58,0.442338073,917,-0.108932462,853.42,-0.14976015,83.08,-0.57443753,51.2,-0.582524272,,
2018-07-20 00:00:00,63.61,0.047184649,913,-0.436205016,849.39,-0.472217665,83.08,-0.57443753,51.2,-0.582524272,,
2018-07-23 00:00:00,63.73,0.188649583,919,0.657174151,855.27,0.692261505,81.9,-1.420317766,51.2,-0.582524272,,
2018-07-24 00:00:00,63.83,0.156911972,919,0,855.17,-0.011692214,81.9,-1.420317766,51.2,-0.582524272,,
2018-07-25 00:00:00,63.87,0.062666458,912,-0.761697497,848.13,-0.82322813,81.9,-1.420317766,51.2,-0.582524272,,
2018-07-26 00:00:00,63.93,0.093940817,919,0.76754386,855.07,0.818270784,81.9,-1.420317766,51.2,-0.582524272,,
2018-07-27 00:00:00,64.08,0.234631628,916,-0.326441785,851.92,-0.368390892,81.9,-1.420317766,51.2,-0.582524272,,
2018-07-30 00:00:00,64.2,0.187265918,916,0,851.8,-0.01408583,79.95,-2.380952381,51.2,-0.582524272,,
2018-07-31 00:00:00,64.35,0.23364486,891,-2.729257642,826.65,-2.952571026,79.95,-2.380952381,51.2,-0.582524272,,
2018-08-01 00:00:00,66.66,3.58974359,887,-0.448933782,820.34,-0.763321841,79.95,-2.380952381,51.3,0.1953125,,
2018-08-02 00:00:00,66.86,0.300030003,887,0,820.14,-0.024380135,79.95,-2.380952381,51.3,0.1953125,,
2018-08-03 00:00:00,68.24,2.064014358,889,0.225479143,820.76,0.075596849,79.95,-2.380952381,51.3,0.1953125,,
2018-08-06 00:00:00,69.08,1.23094959,895,0.674915636,825.92,0.628685608,79,-1.188242652,51.3,0.1953125,,
2018-08-07 00:00:00,69.35,0.390851187,897,0.223463687,827.65,0.209463386,79,-1.188242652,51.3,0.1953125,,
2018-08-08 00:00:00,68.81,-0.778658976,895,-0.22296544,826.19,-0.176403069,79,-1.188242652,51.3,0.1953125,,
2018-08-09 00:00:00,68.94,0.188926028,894,-0.111731844,825.06,-0.136772413,79,-1.188242652,51.3,0.1953125,,
2018-08-10 00:00:00,68.58,-0.522193211,892,-0.223713647,823.42,-0.198773423,79,-1.188242652,51.3,0.1953125,,
2018-08-13 00:00:00,68.55,-0.043744532,892,0,823.45,0.003643341,78.25,-0.949367089,51.3,0.1953125,,
2018-08-14 00:00:00,67.96,-0.860685631,895,0.33632287,827.04,0.435970611,78.25,-0.949367089,51.3,0.1953125,,
2018-08-15 00:00:00,67.72,-0.353148911,898,0.335195531,830.28,0.391758561,78.25,-0.949367089,51.3,0.1953125,,
2018-08-16 00:00:00,67.59,-0.191966923,901,0.334075724,833.41,0.376981259,78.25,-0.949367089,51.3,0.1953125,,
2018-08-17 00:00:00,67.99,0.591803521,897,-0.443951165,829.01,-0.527951428,78.25,-0.949367089,51.3,0.1953125,,
2018-08-20 00:00:00,67.95,-0.058832181,896,-0.11148272,828.05,-0.115800774,76.94,-1.674121406,51.3,0.1953125,,
2018-08-21 00:00:00,67.65,-0.441501104,901,0.558035714,833.35,0.640057968,76.94,-1.674121406,51.3,0.1953125,,
2018-08-22 00:00:00,67.69,0.059127864,904,0.332963374,836.31,0.355192896,76.94,-1.674121406,51.3,0.1953125,,
2018-08-23 00:00:00,67.54,-0.221598464,902,-0.221238938,834.46,-0.221209838,76.94,-1.674121406,51.3,0.1953125,,
2018-08-24 00:00:00,67.48,-0.088836245,902,0,834.52,0.007190279,76.94,-1.674121406,51.3,0.1953125,,
2018-08-27 00:00:00,67.42,-0.088915234,898,-0.44345898,830.58,-0.47212769,75.25,-2.196516766,51.3,0.1953125,,
2018-08-28 00:00:00,67.35,-0.103826758,901,0.334075724,833.65,0.369621229,75.25,-2.196516766,51.3,0.1953125,,
2018-08-29 00:00:00,67.28,-0.10393467,901,0,833.72,0.008396809,75.25,-2.196516766,51.3,0.1953125,,
2018-08-30 00:00:00,67.21,-0.104042806,901,0,833.79,0.008396104,75.25,-2.196516766,51.3,0.1953125,,
2018-08-31 00:00:00,67.16,-0.074393691,903,0.221975583,835.84,0.245865266,75.25,-2.196516766,51.3,0.1953125,,
2018-09-04 00:00:00,66.64,-0.774270399,900,-0.332225914,833.36,-0.296707504,74.75,-0.664451827,50.8,-0.974658869,,
2018-09-05 00:00:00,67.22,0.870348139,863,-4.111111111,795.78,-4.509455697,74.75,-0.664451827,50.8,-0.974658869,,
2018-09-06 00:00:00,68.13,1.353763761,861,-0.23174971,792.87,-0.365678956,74.75,-0.664451827,50.8,-0.974658869,,
2018-09-07 00:00:00,68.07,-0.088066931,865,0.464576074,796.93,0.512063768,74.75,-0.664451827,50.8,-0.974658869,,
2018-09-10 00:00:00,68.17,0.146907595,860,-0.578034682,791.83,-0.63995583,73.35,-1.872909699,50.8,-0.974658869,,
2018-09-11 00:00:00,67.78,-0.572099164,863,0.348837209,795.22,0.428122198,73.35,-1.872909699,50.8,-0.974658869,,
2018-09-12 00:00:00,67.98,0.295072293,865,0.23174971,797.02,0.226352456,73.35,-1.872909699,50.8,-0.974658869,,
2018-09-13 00:00:00,68.31,0.485436893,865,0,796.69,-0.041404231,73.35,-1.872909699,50.8,-0.974658869,,
2018-09-14 00:00:00,68.43,0.175669741,867,0.231213873,798.57,0.235976352,73.35,-1.872909699,50.8,-0.974658869,,
2018-09-17 00:00:00,68.57,0.204588631,863,-0.461361015,794.43,-0.518426688,72.71,-0.872528971,50.8,-0.974658869,,
2018-09-18 00:00:00,68.59,0.029167274,865,0.23174971,796.41,0.249235301,72.71,-0.872528971,50.8,-0.974658869,,
2018-09-19 00:00:00,68.67,0.116635078,865,0,796.33,-0.010045077,72.71,-0.872528971,50.8,-0.974658869,,
2018-09-20 00:00:00,68.67,0,862,-0.346820809,793.33,-0.376728241,72.71,-0.872528971,50.8,-0.974658869,,
2018-09-21 00:00:00,68.69,0.0291248,862,0,793.31,-0.002521019,72.71,-0.872528971,50.8,-0.974658869,,
2018-09-24 00:00:00,68.68,-0.01455816,860,-0.232018561,791.32,-0.250847714,72.45,-0.357584926,50.8,-0.974658869,,
2018-09-25 00:00:00,68.62,-0.087361677,861,0.11627907,792.38,0.133953394,72.45,-0.357584926,50.8,-0.974658869,,
2018-09-26 00:00:00,68.66,0.058292043,859,-0.232288037,790.34,-0.257452233,72.45,-0.357584926,50.8,-0.974658869,,
2018-09-27 00:00:00,68.69,0.043693562,864,0.582072177,795.31,0.628843283,72.45,-0.357584926,50.8,-0.974658869,,
2018-09-28 00:00:00,68.73,0.058232639,867,0.347222222,798.27,0.372181916,72.45,-0.357584926,50.8,-0.974658869,,
2018-10-01 00:00:00,68.4,-0.480139677,862,-0.576701269,793.6,-0.585015095,72.38,-0.096618357,50.2,-1.181102362,,
2018-10-02 00:00:00,68.84,0.643274854,842,-2.320185615,773.16,-2.575604839,72.38,-0.096618357,50.2,-1.181102362,,
2018-10-03 00:00:00,69.08,0.348634515,840,-0.237529691,770.92,-0.28972011,72.38,-0.096618357,50.2,-1.181102362,,
2018-10-04 00:00:00,68.51,-0.825130284,841,0.119047619,772.49,0.203652778,72.38,-0.096618357,50.2,-1.181102362,,
2018-10-05 00:00:00,69.24,1.065537878,841,0,771.76,-0.094499605,72.38,-0.096618357,50.2,-1.181102362,,
2018-10-08 00:00:00,69.29,0.072212594,836,-0.594530321,766.71,-0.654348502,72.42,0.055263885,50.2,-1.181102362,,
2018-10-09 00:00:00,70.09,1.154567759,833,-0.358851675,762.91,-0.49562416,72.42,0.055263885,50.2,-1.181102362,,
2018-10-10 00:00:00,70.39,0.428021116,830,-0.360144058,759.61,-0.432554299,72.42,0.055263885,50.2,-1.181102362,,
2018-10-11 00:00:00,70.24,-0.213098451,828,-0.240963855,757.76,-0.24354603,72.42,0.055263885,50.2,-1.181102362,,
2018-10-12 00:00:00,70.49,0.355922551,828,0,757.51,-0.032991976,72.42,0.055263885,50.2,-1.181102362,,
2018-10-15 00:00:00,70.56,0.099304866,828,0,757.44,-0.009240802,72.44,0.02761668,50.2,-1.181102362,,
2018-10-16 00:00:00,70.58,0.028344671,830,0.241545894,759.42,0.261406844,72.44,0.02761668,50.2,-1.181102362,,
2018-10-17 00:00:00,71.4,1.16180221,830,0,758.6,-0.10797714,72.44,0.02761668,50.2,-1.181102362,,
2018-10-18 00:00:00,71.4,0,835,0.602409639,763.6,0.659108885,72.44,0.02761668,50.2,-1.181102362,,
2018-10-19 00:00:00,71.4,0,834,-0.119760479,762.6,-0.130958617,72.44,0.02761668,50.2,-1.181102362,,
2018-10-22 00:00:00,71.71,0.434173669,830,-0.479616307,758.29,-0.565171781,72.4,-0.055218112,50.2,-1.181102362,,
2018-10-23 00:00:00,71.79,0.111560452,825,-0.602409639,753.21,-0.669928392,72.4,-0.055218112,50.2,-1.181102362,,
2018-10-24 00:00:00,72.05,0.362167433,822,-0.363636364,749.95,-0.432814222,72.4,-0.055218112,50.2,-1.181102362,,
2018-10-25 00:00:00,72.22,0.235947259,826,0.486618005,753.78,0.510700713,72.4,-0.055218112,50.2,-1.181102362,,
2018-10-26 00:00:00,72.41,0.263085018,831,0.605326877,758.59,0.638117223,72.4,-0.055218112,50.2,-1.181102362,,
2018-10-29 00:00:00,72.58,0.234774202,829,-0.240673887,756.42,-0.286057027,72.17,-0.317679558,50.2,-1.181102362,,
2018-10-30 00:00:00,72.7,0.165334803,829,0,756.3,-0.015864202,72.17,-0.317679558,50.2,-1.181102362,,
2018-10-31 00:00:00,72.81,0.15130674,831,0.241254524,758.19,0.249900833,72.17,-0.317679558,50.2,-1.181102362,,
2018-11-01 00:00:00,72.99,0.247218789,835,0.481347774,762.01,0.503831493,72.17,-0.317679558,50,-0.398406375,,
2018-11-02 00:00:00,72.92,-0.095903548,834,-0.119760479,761.08,-0.122045642,72.17,-0.317679558,50,-0.398406375,,
2018-11-05 00:00:00,73.9,1.343938563,834,0,760.1,-0.128764387,71.01,-1.607316059,50,-0.398406375,,
2018-11-06 00:00:00,74.18,0.378890392,831,-0.35971223,756.82,-0.431522168,71.01,-1.607316059,50,-0.398406375,,
2018-11-07 00:00:00,74.18,0,825,-0.722021661,750.82,-0.792790888,71.01,-1.607316059,50,-0.398406375,,
2018-11-08 00:00:00,75.01,1.118899973,827,0.242424242,751.99,0.155829626,71.01,-1.607316059,50,-0.398406375,,
2018-11-09 00:00:00,75.58,0.75989868,824,-0.362756953,748.42,-0.474740356,71.01,-1.607316059,50,-0.398406375,,
2018-11-12 00:00:00,75.27,-0.410161418,823,-0.121359223,747.73,-0.092194222,69.42,-2.239121251,50,-0.398406375,,
2018-11-13 00:00:00,74.98,-0.38527966,817,-0.729040097,742.02,-0.763644631,69.42,-2.239121251,50,-0.398406375,,
2018-11-14 00:00:00,74.81,-0.226727127,816,-0.122399021,741.19,-0.111856823,69.42,-2.239121251,50,-0.398406375,,
2018-11-15 00:00:00,74.95,0.187140757,812,-0.490196078,737.05,-0.558561233,69.42,-2.239121251,50,-0.398406375,,
2018-11-16 00:00:00,75.08,0.173448966,812,0,736.92,-0.017637881,69.42,-2.239121251,50,-0.398406375,,
2018-11-19 00:00:00,75.3,0.293020778,813,0.123152709,737.7,0.105845953,68.48,-1.354076635,50,-0.398406375,,
2018-11-20 00:00:00,74.88,-0.557768924,800,-1.59901599,725.12,-1.705300258,68.48,-1.354076635,50,-0.398406375,,
2018-11-21 00:00:00,74.86,-0.026709402,801,0.125,726.14,0.140666372,68.48,-1.354076635,50,-0.398406375,,
2018-11-23 00:00:00,74.21,-0.86828747,800,-0.124843945,725.79,-0.048200072,68.48,-1.354076635,50,-0.398406375,,
2018-11-26 00:00:00,73.58,-0.848942191,795,-0.625,721.42,-0.602102537,67.74,-1.080607477,50,-0.398406375,,
2018-11-27 00:00:00,73.14,-0.597988584,795,0,721.86,0.060990824,67.74,-1.080607477,50,-0.398406375,,
2018-11-28 00:00:00,72.92,-0.300793,803,1.006289308,730.08,1.138724961,67.74,-1.080607477,50,-0.398406375,,
2018-11-29 00:00:00,72.6,-0.438837082,798,-0.622665006,725.4,-0.641025641,67.74,-1.080607477,50,-0.398406375,,
2018-11-30 00:00:00,72.28,-0.44077135,805,0.877192982,732.72,1.009098428,67.74,-1.080607477,50,-0.398406375,,
2018-12-03 00:00:00,65.57,-9.283342557,808,0.372670807,742.43,1.325199258,67.92,0.265721878,49.4,-1.2,,
2018-12-04 00:00:00,66.83,1.921610493,771,-4.579207921,704.17,-5.15334779,67.92,0.265721878,49.4,-1.2,,
2018-12-05 00:00:00,67.55,1.077360467,773,0.259403372,705.45,0.181774287,67.92,0.265721878,49.4,-1.2,,
2018-12-06 00:00:00,66,-2.294596595,771,-0.258732212,705,-0.063789071,67.92,0.265721878,49.4,-1.2,,
2018-12-07 00:00:00,66.76,1.151515152,778,0.907911803,711.24,0.885106383,67.92,0.265721878,49.4,-1.2,,
2018-12-10 00:00:00,66.51,-0.374475734,771,-0.899742931,704.49,-0.949046735,68.1,0.265017668,49.4,-1.2,,
2018-12-11 00:00:00,66.74,0.34581266,765,-0.778210117,698.26,-0.88432767,68.1,0.265017668,49.4,-1.2,,
2018-12-12 00:00:00,66.82,0.119868145,761,-0.522875817,694.18,-0.58430957,68.1,0.265017668,49.4,-1.2,,
2018-12-13 00:00:00,67.26,0.658485483,760,-0.131406045,692.74,-0.207438993,68.1,0.265017668,49.4,-1.2,,
2018-12-14 00:00:00,67.89,0.936663693,760,0,692.11,-0.090943211,68.1,0.265017668,49.4,-1.2,,
2018-12-17 00:00:00,68.12,0.338783326,760,0,691.88,-0.033231712,68.04,-0.088105727,49.4,-1.2,,
2018-12-18 00:00:00,68.49,0.543159131,755,-0.657894737,686.51,-0.776146153,68.04,-0.088105727,49.4,-1.2,,
2018-12-19 00:00:00,68.69,0.292013433,755,0,686.31,-0.02913286,68.04,-0.088105727,49.4,-1.2,,
2018-12-20 00:00:00,69.12,0.626000873,758,0.397350993,688.88,0.374466349,68.04,-0.088105727,49.4,-1.2,,
2018-12-21 00:00:00,68.99,-0.188078704,750,-1.055408971,681.01,-1.142434096,68.04,-0.088105727,49.4,-1.2,,
2018-12-24 00:00:00,68.79,-0.289897087,751,0.133333333,682.21,0.176208866,68,-0.058788948,49.4,-1.2,,
2018-12-26 00:00:00,68.83,0.058147987,749,-0.266311585,680.17,-0.299028158,68,-0.058788948,49.4,-1.2,,
2018-12-27 00:00:00,69,0.246985326,753,0.534045394,684,0.56309452,68,-0.058788948,49.4,-1.2,,
2018-12-28 00:00:00,69.2,0.289855072,753,0,683.8,-0.029239766,68,-0.058788948,49.4,-1.2,,
2018-12-31 00:00:00,69.2,0,753,0,683.8,0,68.03,0.044117647,49.4,-1.2,,
2019-01-04 00:00:00,73.09,1.190641008,722,-0.138312586,648.91,-0.285815265,68.03,0.044117647,49.5,0.20242915,,
2019-01-07 00:00:00,74.15,1.450266794,721,-0.138504155,646.85,-0.317455425,68.43,0.587975893,49.5,0.20242915,,
2019-01-08 00:00:00,74.21,0.08091706,721,0,646.79,-0.009275721,68.43,0.587975893,49.5,0.20242915,,
2019-01-09 00:00:00,74.06,-0.202129093,719,-0.27739251,644.94,-0.286027923,68.43,0.587975893,49.5,0.20242915,,
2019-01-10 00:00:00,73.98,-0.108020524,717,-0.278164117,643.02,-0.297702112,68.43,0.587975893,49.5,0.20242915,,
2019-01-11 00:00:00,74.22,0.324412003,716,-0.139470014,641.78,-0.192840036,68.43,0.587975893,49.5,0.20242915,,
2019-01-15 00:00:00,74.31,0.134752729,726,1.114206128,651.69,1.227108219,69.55,1.636709046,49.5,0.20242915,,
2019-01-16 00:00:00,74.43,0.161485668,726,0,651.57,-0.018413663,69.55,1.636709046,49.5,0.20242915,,
2019-01-17 00:00:00,74.51,0.107483542,726,0,651.49,-0.012278036,69.55,1.636709046,49.5,0.20242915,,
2019-01-18 00:00:00,75.15,0.858945108,720,-0.826446281,644.85,-1.019202137,69.55,1.636709046,49.5,0.20242915,,
2019-01-22 00:00:00,74.55,-0.798403194,718,-0.277777778,643.45,-0.217104753,70.21,0.948957584,49.5,0.20242915,,
2019-01-23 00:00:00,74.58,0.040241449,715,-0.417827298,640.42,-0.47089906,70.21,0.948957584,49.5,0.20242915,,
2019-01-24 00:00:00,74.61,0.040225261,718,0.41958042,643.39,0.463758159,70.21,0.948957584,49.5,0.20242915,,
2019-01-25 00:00:00,74.64,0.040209087,718,0,643.36,-0.004662802,70.21,0.948957584,49.5,0.20242915,,
2019-01-28 00:00:00,75.3,0.884244373,717,-0.139275766,641.7,-0.258020393,70.96,1.0682239,49.5,0.20242915,,
2019-01-29 00:00:00,75.49,0.252324037,716,-0.139470014,640.51,-0.185444912,70.96,1.0682239,49.5,0.20242915,,
2019-01-30 00:00:00,75.6,0.145714664,716,0,640.4,-0.017173815,70.96,1.0682239,49.5,0.20242915,,
2019-01-31 00:00:00,76.03,0.568783069,715,-0.139664804,638.97,-0.223297939,70.96,1.0682239,49.5,0.20242915,,
2019-02-01 00:00:00,86.93,14.33644614,714,-0.13986014,627.07,-1.862372255,70.96,1.0682239,49.2,-0.606060606,,
2019-02-04 00:00:00,86.53,-0.460140343,711,-0.420168067,624.47,-0.414626756,71.23,0.380496054,49.2,-0.606060606,,
2019-02-05 00:00:00,88.16,1.883739743,696,-2.109704641,607.84,-2.663058273,71.23,0.380496054,49.2,-0.606060606,,
2019-02-06 00:00:00,88.98,0.930127042,694,-0.287356322,605.02,-0.463937878,71.23,0.380496054,49.2,-0.606060606,,
2019-02-07 00:00:00,92.29,3.719937065,693,-0.144092219,600.71,-0.712373145,71.23,0.380496054,49.2,-0.606060606,,
2019-02-08 00:00:00,92.13,-0.173366562,687,-0.865800866,594.87,-0.972182917,71.23,0.380496054,49.2,-0.606060606,,
2019-02-12 00:00:00,88.44,-2.620568157,685,-0.291120815,596.56,0.063739139,71.28,0.070195142,49.2,-0.606060606,,
2019-02-13 00:00:00,88.02,-0.474898236,687,0.291970803,598.98,0.405659112,71.28,0.070195142,49.2,-0.606060606,,
2019-02-14 00:00:00,88.35,0.374914792,685,-0.291120815,596.65,-0.388994624,71.28,0.070195142,49.2,-0.606060606,,
2019-02-15 00:00:00,88.56,0.237691002,685,0,596.44,-0.035196514,71.28,0.070195142,49.2,-0.606060606,,
2019-02-19 00:00:00,88.53,-0.033875339,684,-0.145985401,595.47,-0.162631614,71.46,0.252525253,49.2,-0.606060606,,
2019-02-20 00:00:00,88.46,-0.079069242,680,-0.584795322,591.54,-0.659982871,71.46,0.252525253,49.2,-0.606060606,,
2019-02-21 00:00:00,88.03,-0.48609541,678,-0.294117647,589.97,-0.265408933,71.46,0.252525253,49.2,-0.606060606,,
2019-02-22 00:00:00,88.16,0.147676928,678,0,589.84,-0.022035019,71.46,0.252525253,49.2,-0.606060606,,
2019-02-25 00:00:00,87.94,-0.249546279,680,0.294985251,592.06,0.376373254,71.91,0.629722922,49.2,-0.606060606,,
2019-02-26 00:00:00,87.7,-0.27291335,675,-0.735294118,587.3,-0.80397257,71.91,0.629722922,49.2,-0.606060606,,
2019-02-27 00:00:00,87.47,-0.262257697,675,0,587.53,0.039162268,71.91,0.629722922,49.2,-0.606060606,,
2019-02-28 00:00:00,87.33,-0.160054876,675,0,587.67,0.02382857,71.91,0.629722922,49.2,-0.606060606,,
2019-03-01 00:00:00,85.98,-1.545860529,675,0,589.02,0.229720762,71.91,0.629722922,50.5,2.642276423,,
2019-03-04 00:00:00,85.42,-0.651314259,680,0.740740741,594.58,0.943940783,72.13,0.305937978,50.5,2.642276423,,
2019-03-05 00:00:00,86.51,1.276047764,712,4.705882353,625.49,5.198627603,72.13,0.305937978,50.5,2.642276423,,
2019-03-06 00:00:00,85.79,-0.832273726,714,0.280898876,628.21,0.43485907,72.13,0.305937978,50.5,2.642276423,,
2019-03-07 00:00:00,86.76,1.13066791,710,-0.56022409,623.24,-0.791136722,72.13,0.305937978,50.5,2.642276423,,
2019-03-08 00:00:00,85.15,-1.855693868,709,-0.14084507,623.85,0.097875618,72.13,0.305937978,50.5,2.642276423,,
2019-03-11 00:00:00,84.53,-0.728126835,709,0,624.47,0.099382864,72.45,0.443643422,50.5,2.642276423,,
