날짜,철광석가격,철광석변화율,열연선물가격,열연선물변화율,유연탄가격,유연탄변화율,pmi,pmi변화율
2021-07-15,218.68,0.339542993,1790,0.561797753,102.52,0.35238841,50.4,-0.982318271
2021-07-16,219.77,0.498445217,1790,0,102.52,0.35238841,50.4,-0.982318271
2021-07-19,219.5,-0.122855713,1792,0.111731844,105.1,2.51658213,50.4,-0.982318271
2021-07-20,219.36,-0.063781321,1780,-0.669642857,105.1,2.51658213,50.4,-0.982318271
2021-07-21,218.37,-0.45131291,1780,0,105.1,2.51658213,50.4,-0.982318271
2021-07-22,213.81,-2.088198928,1780,0,105.1,2.51658213,50.4,-0.982318271
2021-07-23,216.03,1.038305037,1775,-0.280898876,105.1,2.51658213,50.4,-0.982318271
2021-07-26,215.16,-0.402721844,1780,0.281690141,117.2,11.51284491,50.4,-0.982318271
2021-07-27,214.99,-0.079010969,1780,0,117.2,11.51284491,50.4,-0.982318271
2021-07-28,214.44,-0.255825852,1780,0,117.2,11.51284491,50.4,-0.982318271
2021-07-29,213.52,-0.429024436,1780,0,117.2,11.51284491,50.4,-0.982318271
2021-07-30,211.99,-0.71656051,1781,0.056179775,117.2,11.51284491,50.4,-0.982318271
2021-08-02,181.21,-14.51955281,1786,0.280741157,122.24,4.300341297,50.1,-0.595238095
2021-08-03,181.01,-0.110369185,1880,5.263157895,122.24,4.300341297,50.1,-0.595238095
2021-08-04,182.51,0.828683498,1888,0.425531915,122.24,4.300341297,50.1,-0.595238095
2021-08-05,171.91,-5.807900937,1888,0,122.24,4.300341297,50.1,-0.595238095
2021-08-06,172.01,0.058169973,1859,-1.536016949,122.24,4.300341297,50.1,-0.595238095
2021-08-09,173.52,0.877855939,1840,-1.022054868,126.5,3.484947644,50.1,-0.595238095
2021-08-10,168.59,-2.841171047,1870,1.630434783,126.5,3.484947644,50.1,-0.595238095
2021-08-11,169.06,0.278782846,1870,0,126.5,3.484947644,50.1,-0.595238095
2021-08-12,167.94,-0.662486691,1885,0.802139037,126.5,3.484947644,50.1,-0.595238095
2021-08-13,167.95,0.005954508,1885,0,126.5,3.484947644,50.1,-0.595238095
2021-08-16,166.96,-0.589461149,1883,-0.106100796,127,0.395256917,50.1,-0.595238095
2021-08-17,167.34,0.227599425,1881,-0.106213489,127,0.395256917,50.1,-0.595238095
2021-08-18,159.59,-4.63128959,1880,-0.053163211,127,0.395256917,50.1,-0.595238095
2021-08-19,160.38,0.495018485,1880,0,127,0.395256917,50.1,-0.595238095
2021-08-20,160.54,0.099763063,1895,0.79787234,127,0.395256917,50.1,-0.595238095
2021-08-23,159.4,-0.710103401,1885,-0.527704485,127.72,0.566929134,50.1,-0.595238095
2021-08-24,160.07,0.420326223,1887,0.106100796,127.72,0.566929134,50.1,-0.595238095
2021-08-25,159.92,-0.093709002,1880,-0.370959194,127.72,0.566929134,50.1,-0.595238095
2021-08-26,159.63,-0.18134067,1880,0,127.72,0.566929134,50.1,-0.595238095
2021-08-27,159.68,0.031322433,1884,0.212765957,127.72,0.566929134,50.1,-0.595238095
2021-08-30,159.58,-0.062625251,1881,-0.159235669,131.75,3.155339806,50.1,-0.595238095
2021-08-31,159.25,-0.206792831,1935,2.870813397,131.75,3.155339806,50.1,-0.595238095
2021-09-01,143.08,-10.15384615,1936,0.051679587,131.75,3.155339806,49.6,-0.998003992
2021-09-02,140.54,-1.77523064,1941,0.258264463,131.75,3.155339806,49.6,-0.998003992
2021-09-03,144.83,3.05251174,1939,-0.10303967,131.75,3.155339806,49.6,-0.998003992
2021-09-07,138.99,-4.032313747,1945,0.309437855,135.22,2.633776091,49.6,-0.998003992
2021-09-08,135.56,-2.467803439,1939,-0.30848329,135.22,2.633776091,49.6,-0.998003992
2021-09-09,133.82,-1.283564473,1943,0.206291903,135.22,2.633776091,49.6,-0.998003992
2021-09-10,133.18,-0.478254372,1941,-0.102933608,135.22,2.633776091,49.6,-0.998003992
2021-09-13,129.66,-2.643039495,1923,-0.927357032,137.53,1.708327171,49.6,-0.998003992
2021-09-14,128.11,-1.195434213,1923,0,137.53,1.708327171,49.6,-0.998003992
2021-09-15,124.16,-3.0832878,1927,0.20800832,137.53,1.708327171,49.6,-0.998003992
2021-09-16,119.96,-3.382731959,1927,0,137.53,1.708327171,49.6,-0.998003992
2021-09-17,123,2.534178059,1925,-0.103788272,137.53,1.708327171,49.6,-0.998003992
2021-09-20,117.01,-4.869918699,1930,0.25974026,141.68,3.017523449,49.6,-0.998003992
2021-09-21,119.01,1.709255619,1923,-0.362694301,141.68,3.017523449,49.6,-0.998003992
2021-09-22,120.73,1.445256701,1923,0,141.68,3.017523449,49.6,-0.998003992
2021-09-23,120.45,-0.231922472,1936,0.676027041,141.68,3.017523449,49.6,-0.998003992
2021-09-24,120.1,-0.290577003,1935,-0.051652893,141.68,3.017523449,49.6,-0.998003992
2021-09-27,120.23,0.108243131,1935,0,151.05,6.6134952,49.6,-0.998003992
2021-09-28,119.89,-0.282791317,1935,0,151.05,6.6134952,49.6,-0.998003992
2021-09-29,119.7,-0.158478605,1930,-0.258397933,151.05,6.6134952,49.6,-0.998003992
2021-09-30,119.65,-0.041771094,1933,0.155440415,151.05,6.6134952,49.6,-0.998003992
2021-10-01,115.76,-3.251149185,1935,0.103466115,151.05,6.6134952,49.2,-0.806451613
2021-10-04,117.76,1.727712509,1929,-0.310077519,167.55,10.92353525,49.2,-0.806451613
2021-10-05,117.85,0.07642663,1900,-1.503369622,167.55,10.92353525,49.2,-0.806451613
2021-10-06,117.68,-0.144251167,1900,0,167.55,10.92353525,49.2,-0.806451613
2021-10-07,118.1,0.356900068,1916,0.842105263,167.55,10.92353525,49.2,-0.806451613
2021-10-08,122.86,4.030482642,1917,0.052192067,167.55,10.92353525,49.2,-0.806451613
2021-10-11,130.24,6.00683705,1910,-0.365153886,203.01,21.16383169,49.2,-0.806451613
2021-10-12,126.42,-2.933046683,1889,-1.09947644,203.01,21.16383169,49.2,-0.806451613
2021-10-13,122.29,-3.266888151,1881,-0.4235045,203.01,21.16383169,49.2,-0.806451613
2021-10-14,122.83,0.441573309,1882,0.053163211,203.01,21.16383169,49.2,-0.806451613
2021-10-15,123.19,0.293088008,1898,0.850159405,203.01,21.16383169,49.2,-0.806451613
2021-10-18,123.4,0.170468382,1899,0.052687039,218.8,7.777941973,49.2,-0.806451613
2021-10-19,123.3,-0.081037277,1895,-0.210637177,218.8,7.777941973,49.2,-0.806451613
2021-10-20,123.49,0.154095702,1897,0.105540897,218.8,7.777941973,49.2,-0.806451613
2021-10-21,122.89,-0.485869301,1898,0.052714813,218.8,7.777941973,49.2,-0.806451613
2021-10-22,122.5,-0.317356986,1893,-0.263435195,218.8,7.777941973,49.2,-0.806451613
2021-10-25,122.06,-0.359183673,1895,0.105652404,213.7,-2.330895795,49.2,-0.806451613
2021-10-26,122.47,0.335900377,1900,0.263852243,213.7,-2.330895795,49.2,-0.806451613
2021-10-27,122.36,-0.089817915,1902,0.105263158,213.7,-2.330895795,49.2,-0.806451613
2021-10-28,121.94,-0.343249428,1904,0.105152471,213.7,-2.330895795,49.2,-0.806451613
2021-10-29,121.23,-0.582253567,1903,-0.052521008,213.7,-2.330895795,49.2,-0.806451613
2021-11-01,102.58,-15.38398086,1911,0.42038886,183.5,-14.13196069,50.1,1.829268293
2021-11-02,99.4,-3.100019497,1776,-7.064364207,183.5,-14.13196069,50.1,1.829268293
2021-11-03,99.35,-0.050301811,1798,1.238738739,183.5,-14.13196069,50.1,1.829268293
2021-11-04,97.17,-2.194262708,1803,0.278086763,183.5,-14.13196069,50.1,1.829268293
2021-11-05,94.43,-2.81980035,1798,-0.277315585,183.5,-14.13196069,50.1,1.829268293
2021-11-08,94.36,-0.074128984,1780,-1.001112347,154.8,-15.64032698,50.1,1.829268293
2021-11-09,91.98,-2.522255193,1785,0.280898876,154.8,-15.64032698,50.1,1.829268293
2021-11-10,92.19,0.228310502,1790,0.280112045,154.8,-15.64032698,50.1,1.829268293
2021-11-11,93.63,1.561991539,1790,0,154.8,-15.64032698,50.1,1.829268293
2021-11-12,93.4,-0.245647762,1805,0.837988827,154.8,-15.64032698,50.1,1.829268293
2021-11-15,92.36,-1.113490364,1805,0,145.3,-6.136950904,50.1,1.829268293
2021-11-16,92.01,-0.378951927,1809,0.221606648,145.3,-6.136950904,50.1,1.829268293
2021-11-17,92.76,0.81512879,1813,0.221116639,145.3,-6.136950904,50.1,1.829268293
2021-11-18,92.01,-0.808538163,1812,-0.055157198,145.3,-6.136950904,50.1,1.829268293
2021-11-19,92.78,0.836865558,1801,-0.607064018,145.3,-6.136950904,50.1,1.829268293
2021-11-22,93.39,0.657469282,1802,0.055524708,140.1,-3.578802478,50.1,1.829268293
2021-11-23,93.99,0.642467074,1798,-0.221975583,140.1,-3.578802478,50.1,1.829268293
2021-11-24,94.33,0.361740611,1798,0,140.1,-3.578802478,50.1,1.829268293
2021-11-26,94.44,0.116611894,1800,0.111234705,140.1,-3.578802478,50.1,1.829268293
2021-11-29,94.71,0.285895807,1802,0.111111111,139.73,-0.264097074,50.1,1.829268293
2021-11-30,94.97,0.274522226,1805,0.166481687,139.73,-0.264097074,50.1,1.829268293
2021-12-01,103.17,8.63430557,1661,-7.977839335,139.73,-0.264097074,50.3,0.399201597
2021-12-02,101.82,-1.308519919,1605,-3.371462974,139.73,-0.264097074,50.3,0.399201597
2021-12-03,101.49,-0.324101355,1606,0.062305296,139.73,-0.264097074,50.3,0.399201597
2021-12-06,103.74,2.216967189,1610,0.249066002,131.05,-6.211980248,50.3,0.399201597
2021-12-07,108.04,4.144977829,1594,-0.99378882,131.05,-6.211980248,50.3,0.399201597
2021-12-08,106.77,-1.175490559,1600,0.376411543,131.05,-6.211980248,50.3,0.399201597
2021-12-09,106.49,-0.262245949,1615,0.9375,131.05,-6.211980248,50.3,0.399201597
2021-12-10,105,-1.399192412,1616,0.061919505,131.05,-6.211980248,50.3,0.399201597
2021-12-13,108.51,3.342857143,1620,0.247524752,126.44,-3.51774132,50.3,0.399201597
2021-12-14,107.04,-1.354713851,1616,-0.24691358,126.44,-3.51774132,50.3,0.399201597
2021-12-15,109.22,2.036621824,1610,-0.371287129,126.44,-3.51774132,50.3,0.399201597
2021-12-16,111.19,1.803698956,1606,-0.248447205,126.44,-3.51774132,50.3,0.399201597
2021-12-17,111.64,0.404712654,1607,0.062266501,126.44,-3.51774132,50.3,0.399201597
2021-12-20,113.79,1.925833035,1608,0.062227754,126.7,0.205631129,50.3,0.399201597
2021-12-21,113.64,-0.131821777,1630,1.368159204,126.7,0.205631129,50.3,0.399201597
2021-12-22,112.54,-0.967969025,1640,0.613496933,126.7,0.205631129,50.3,0.399201597
2021-12-23,112.54,0,1647,0.426829268,126.7,0.205631129,50.3,0.399201597
2021-12-27,112.99,0.399857828,1636,-0.667880996,125,-1.34175217,50.3,0.399201597
2021-12-28,112.29,-0.619523852,1638,0.122249389,125,-1.34175217,50.3,0.399201597
2021-12-29,112.34,0.044527563,1615,-1.404151404,125,-1.34175217,50.3,0.399201597
2021-12-30,112.24,-0.089015489,1616,0.061919505,125,-1.34175217,50.3,0.399201597
2021-12-31,112.5,0.231646472,1615,-0.061881188,125,-1.34175217,50.3,0.399201597
2022-01-03,120.4,7.022222222,1615,0,125.5,0.4,50.1,-0.397614314
2022-01-04,120.91,0.42358804,1421,-12.0123839,125.5,0.4,50.1,-0.397614314
2022-01-05,124.14,2.671408486,1427,0.422237861,125.5,0.4,50.1,-0.397614314
2022-01-06,125.94,1.449975834,1435,0.560616678,125.5,0.4,50.1,-0.397614314
2022-01-07,126.21,0.214387804,1438,0.209059233,125.5,0.4,50.1,-0.397614314
2022-01-10,124.48,-1.370731321,1435,-0.208623088,126.22,0.573705179,50.1,-0.397614314
2022-01-11,126.75,1.823586118,1426,-0.6271777,126.22,0.573705179,50.1,-0.397614314
2022-01-12,128.66,1.506903353,1420,-0.420757363,126.22,0.573705179,50.1,-0.397614314
2022-01-13,127.84,-0.637338722,1415,-0.352112676,126.22,0.573705179,50.1,-0.397614314
2022-01-14,126.24,-1.251564456,1406,-0.636042403,126.22,0.573705179,50.1,-0.397614314
2022-01-18,127.48,0.98225602,1400,-0.426742532,127.21,0.784344795,50.1,-0.397614314
2022-01-19,127.41,-0.054910574,1435,2.5,127.21,0.784344795,50.1,-0.397614314
2022-01-20,129.09,1.31857782,1439,0.278745645,127.21,0.784344795,50.1,-0.397614314
2022-01-21,129.49,0.309861337,1437,-0.138985407,127.21,0.784344795,50.1,-0.397614314
2022-01-24,128.74,-0.579195305,1428,-0.626304802,130.9,2.900715353,50.1,-0.397614314
2022-01-25,129.94,0.932111232,1438,0.700280112,130.9,2.900715353,50.1,-0.397614314
2022-01-26,129.4,-0.41557642,1438,0,130.9,2.900715353,50.1,-0.397614314
2022-01-27,129.96,0.432766615,1425,-0.90403338,130.9,2.900715353,50.1,-0.397614314
2022-01-28,130.81,0.654047399,1426,0.070175439,130.9,2.900715353,50.1,-0.397614314
2022-01-31,131.15,0.259918966,1430,0.280504909,134.33,2.620320856,50.1,-0.397614314
2022-02-01,138.79,5.825390774,1195,-16.43356643,134.33,2.620320856,50.2,0.199600798
2022-02-02,139.98,0.857410476,1175,-1.673640167,134.33,2.620320856,50.2,0.199600798
2022-02-03,145.95,4.264894985,1170,-0.425531915,134.33,2.620320856,50.2,0.199600798
2022-02-04,145.45,-0.342583076,1165,-0.427350427,134.33,2.620320856,50.2,0.199600798
2022-02-07,150.11,3.20385012,1180,1.287553648,137.45,2.322638279,50.2,0.199600798
2022-02-08,148.83,-0.852708014,1195,1.271186441,137.45,2.322638279,50.2,0.199600798
2022-02-09,147.64,-0.799569979,1186,-0.753138075,137.45,2.322638279,50.2,0.199600798
2022-02-10,151.57,2.661880249,1190,0.337268128,137.45,2.322638279,50.2,0.199600798
2022-02-11,150.87,-0.461832817,1180,-0.840336134,137.45,2.322638279,50.2,0.199600798
2022-02-14,146.76,-2.724199642,1164,-1.355932203,139.8,1.709712623,50.2,0.199600798
2022-02-15,144.89,-1.274189152,1143,-1.804123711,139.8,1.709712623,50.2,0.199600798
2022-02-16,142.23,-1.835875492,1145,0.174978128,139.8,1.709712623,50.2,0.199600798
2022-02-17,143.88,1.160092807,1131,-1.222707424,139.8,1.709712623,50.2,0.199600798
2022-02-18,141.11,-1.925215457,1131,0,139.8,1.709712623,50.2,0.199600798
2022-02-22,143.26,1.523634044,1125,-0.530503979,140.7,0.643776824,50.2,0.199600798
2022-02-23,142.96,-0.209409465,1117,-0.711111111,140.7,0.643776824,50.2,0.199600798
2022-02-24,142.66,-0.209848909,1117,0,140.7,0.643776824,50.2,0.199600798
2022-02-25,141.76,-0.630870601,1117,0,140.7,0.643776824,50.2,0.199600798
2022-02-28,141.99,0.16224605,1117,0,172.1,22.3169865,50.2,0.199600798
2022-03-01,143.45,1.028241425,990,-11.36974038,172.1,22.3169865,49.5,-1.394422311
2022-03-02,146.07,1.826420356,994,0.404040404,172.1,22.3169865,49.5,-1.394422311
2022-03-03,151.11,3.450400493,1010,1.609657948,172.1,22.3169865,49.5,-1.394422311
2022-03-04,152.28,0.774270399,1056,4.554455446,172.1,22.3169865,49.5,-1.394422311
2022-03-07,158.82,4.294720252,1060,0.378787879,256,48.75072632,49.5,-1.394422311
2022-03-08,160.96,1.34743735,1057,-0.283018868,256,48.75072632,49.5,-1.394422311
2022-03-09,157.59,-2.093687873,1085,2.649006623,256,48.75072632,49.5,-1.394422311
2022-03-10,156.95,-0.406117139,1175,8.294930876,256,48.75072632,49.5,-1.394422311
2022-03-11,155.36,-1.013061485,1080,-8.085106383,256,48.75072632,49.5,-1.394422311
2022-03-14,150.11,-3.379248198,1065,-1.388888889,234.6,-8.359375,49.5,-1.394422311
2022-03-15,144.77,-3.557391246,1090,2.34741784,234.6,-8.359375,49.5,-1.394422311
2022-03-16,148.85,2.818263452,1102,1.100917431,234.6,-8.359375,49.5,-1.394422311
2022-03-17,149.65,0.537453813,1125,2.087114338,234.6,-8.359375,49.5,-1.394422311
2022-03-18,150.59,0.628132309,1125,0,234.6,-8.359375,49.5,-1.394422311
2022-03-21,150.47,-0.079686566,1125,0,210.8,-10.14492754,49.5,-1.394422311
2022-03-22,149.68,-0.525021599,1100,-2.222222222,210.8,-10.14492754,49.5,-1.394422311
2022-03-23,149.57,-0.073490112,1120,1.818181818,210.8,-10.14492754,49.5,-1.394422311
2022-03-24,149.63,0.040114996,1134,1.25,210.8,-10.14492754,49.5,-1.394422311
2022-03-25,149.87,0.160395643,1135,0.088183422,210.8,-10.14492754,49.5,-1.394422311
2022-03-28,150.14,0.180156135,1138,0.264317181,207.6,-1.518026565,49.5,-1.394422311
2022-03-29,150.14,0,1130,-0.702987698,207.6,-1.518026565,49.5,-1.394422311
2022-03-30,150.61,0.313041162,1117,-1.150442478,207.6,-1.518026565,49.5,-1.394422311
2022-03-31,150.84,0.152712303,1123,0.537153089,207.6,-1.518026565,49.5,-1.394422311
2022-04-01,159.85,5.973216653,1120,-0.267141585,207.6,-1.518026565,47.4,-4.242424242
2022-04-04,161.84,1.24491711,1122,0.178571429,193.5,-6.791907514,47.4,-4.242424242
2022-04-05,161.25,-0.364557588,1535,36.80926916,193.5,-6.791907514,47.4,-4.242424242
2022-04-06,160.08,-0.725581395,1541,0.390879479,193.5,-6.791907514,47.4,-4.242424242
2022-04-07,157.29,-1.742878561,1540,-0.064892927,193.5,-6.791907514,47.4,-4.242424242
2022-04-08,154.21,-1.958166444,1526,-0.909090909,193.5,-6.791907514,47.4,-4.242424242
2022-04-11,155.94,1.121846832,1530,0.262123198,185,-4.392764858,47.4,-4.242424242
2022-04-12,155.56,-0.243683468,1516,-0.91503268,185,-4.392764858,47.4,-4.242424242
2022-04-13,154.67,-0.572126511,1514,-0.131926121,185,-4.392764858,47.4,-4.242424242
2022-04-14,155.69,0.659468546,1490,-1.585204756,185,-4.392764858,47.4,-4.242424242
2022-04-18,155.62,-0.044961141,1475,-1.006711409,187.75,1.486486486,47.4,-4.242424242
2022-04-19,154.58,-0.668294564,1470,-0.338983051,187.75,1.486486486,47.4,-4.242424242
2022-04-20,154.41,-0.109975417,1469,-0.068027211,187.75,1.486486486,47.4,-4.242424242
2022-04-21,154.27,-0.090667703,1479,0.680735194,187.75,1.486486486,47.4,-4.242424242
2022-04-22,154.13,-0.090749984,1480,0.067613252,187.75,1.486486486,47.4,-4.242424242
2022-04-25,152.47,-1.077012911,1465,-1.013513514,197.6,5.246338216,47.4,-4.242424242
2022-04-26,152.08,-0.255788024,1467,0.136518771,197.6,5.246338216,47.4,-4.242424242
2022-04-27,151.62,-0.302472383,1465,-0.136332652,197.6,5.246338216,47.4,-4.242424242
2022-04-28,151.19,-0.283603746,1465,0,197.6,5.246338216,47.4,-4.242424242
2022-04-29,150.77,-0.277796151,1466,0.068259386,197.6,5.246338216,47.4,-4.242424242
2022-05-02,144.08,-4.437222259,1466,0,199.48,0.951417004,49.6,4.641350211
2022-05-03,144.08,0,1370,-6.548431105,199.48,0.951417004,49.6,4.641350211
2022-05-04,142.9,-0.81898945,1390,1.459854015,199.48,0.951417004,49.6,4.641350211
2022-05-05,144.9,1.399580126,1400,0.71942446,199.48,0.951417004,49.6,4.641350211
2022-05-06,136.91,-5.514147688,1400,0,199.48,0.951417004,49.6,4.641350211
2022-05-09,133.31,-2.629464612,1370,-2.142857143,198,-0.741929015,49.6,4.641350211
2022-05-10,131.9,-1.057685095,1390,1.459854015,198,-0.741929015,49.6,4.641350211
2022-05-11,134.26,1.789234268,1395,0.35971223,198,-0.741929015,49.6,4.641350211
2022-05-12,131.98,-1.698197527,1378,-1.218637993,198,-0.741929015,49.6,4.641350211
2022-05-13,132.33,0.265191696,1365,-0.943396226,198,-0.741929015,49.6,4.641350211
2022-05-16,132.96,0.476082521,1363,-0.146520147,200.25,1.136363636,49.6,4.641350211
2022-05-17,132.61,-0.263237064,1390,1.980924431,200.25,1.136363636,49.6,4.641350211
2022-05-18,130.81,-1.357363698,1380,-0.71942446,200.25,1.136363636,49.6,4.641350211
2022-05-19,131.92,0.848558979,1382,0.144927536,200.25,1.136363636,49.6,4.641350211
2022-05-20,133.66,1.318981201,1376,-0.434153401,200.25,1.136363636,49.6,4.641350211
2022-05-23,133.99,0.246895107,1377,0.072674419,198.95,-0.649188514,49.6,4.641350211
2022-05-24,133.31,-0.50750056,1380,0.217864924,198.95,-0.649188514,49.6,4.641350211
2022-05-25,133.27,-0.030005251,1377,-0.217391304,198.95,-0.649188514,49.6,4.641350211
2022-05-26,132.98,-0.217603362,1385,0.58097313,198.95,-0.649188514,49.6,4.641350211
2022-05-27,133.17,0.142878628,1385,0,198.95,-0.649188514,49.6,4.641350211
2022-05-31,133.51,0.255312758,1385,0,195.17,-1.899974868,49.6,4.641350211
2022-06-01,136.95,2.576586024,1200,-13.35740072,195.17,-1.899974868,50.2,1.209677419
2022-06-02,142.35,3.943044907,1200,0,195.17,-1.899974868,50.2,1.209677419
2022-06-03,144.02,1.173164735,1195,-0.416666667,195.17,-1.899974868,50.2,1.209677419
2022-06-06,144.81,0.548534926,1181,-1.171548117,194.85,-0.163959625,50.2,1.209677419
2022-06-07,145.88,0.738899247,1190,0.762066046,194.85,-0.163959625,50.2,1.209677419
2022-06-08,145.34,-0.370167261,1161,-2.43697479,194.85,-0.163959625,50.2,1.209677419
2022-06-09,143.63,-1.176551534,1160,-0.086132644,194.85,-0.163959625,50.2,1.209677419
2022-06-10,141.51,-1.47601476,1155,-0.431034483,194.85,-0.163959625,50.2,1.209677419
2022-06-13,140.34,-0.826796693,1155,0,193.55,-0.667179882,50.2,1.209677419
2022-06-14,140.09,-0.178138806,1151,-0.346320346,193.55,-0.667179882,50.2,1.209677419
2022-06-15,137.17,-2.084374331,1150,-0.086880973,193.55,-0.667179882,50.2,1.209677419
2022-06-16,137.85,0.495735219,1150,0,193.55,-0.667179882,50.2,1.209677419
2022-06-17,135.69,-1.566920566,1160,0.869565217,193.55,-0.667179882,50.2,1.209677419
2022-06-21,133.47,-1.636082246,1138,-1.896551724,192.45,-0.568328597,50.2,1.209677419
2022-06-22,127.92,-4.158237806,1135,-0.263620387,192.45,-0.568328597,50.2,1.209677419
2022-06-23,131.45,2.759537211,1135,0,192.45,-0.568328597,50.2,1.209677419
2022-06-24,129.71,-1.323697223,1126,-0.792951542,192.45,-0.568328597,50.2,1.209677419
2022-06-27,130.93,0.94055971,1126,0,190.8,-0.857365549,50.2,1.209677419
2022-06-28,131.01,0.061101352,1126,0,190.8,-0.857365549,50.2,1.209677419
2022-06-29,130.46,-0.419815281,1127,0.088809947,190.8,-0.857365549,50.2,1.209677419
2022-06-30,130,-0.352598498,1118,-0.798580302,190.8,-0.857365549,50.2,1.209677419
2022-07-01,114.45,-11.96153846,1127,0.805008945,190.8,-0.857365549,49,-2.390438247
2022-07-05,113.61,-0.733944954,1127,0,189.2,-0.838574423,49,-2.390438247
2022-07-06,112.38,-1.082651175,1127,0,189.2,-0.838574423,49,-2.390438247
2022-07-07,115.14,2.455953017,1126,-0.088731145,189.2,-0.838574423,49,-2.390438247
2022-07-08,113.74,-1.215911065,945,-16.07460036,189.2,-0.838574423,49,-2.390438247
2022-07-11,109.97,-3.314577106,930,-1.587301587,186.25,-1.559196617,49,-2.390438247
2022-07-12,109.68,-0.263708284,930,0,186.25,-1.559196617,49,-2.390438247
2022-07-13,111.05,1.249088257,917,-1.397849462,186.25,-1.559196617,49,-2.390438247
2022-07-14,106.01,-4.538496173,921,0.436205016,186.25,-1.559196617,49,-2.390438247
2022-07-15,104.3,-1.613055372,923,0.217155266,186.25,-1.559196617,49,-2.390438247
2022-07-18,106.69,2.291466922,921,-0.216684724,184.4,-0.993288591,49,-2.390438247
2022-07-19,104.76,-1.808979286,917,-0.434310532,184.4,-0.993288591,49,-2.390438247
2022-07-20,104.51,-0.238640703,915,-0.218102508,184.4,-0.993288591,49,-2.390438247
2022-07-21,105.27,0.727203138,910,-0.546448087,184.4,-0.993288591,49,-2.390438247
2022-07-22,105.39,0.11399259,923,1.428571429,184.4,-0.993288591,49,-2.390438247
2022-07-25,105.42,0.028465699,917,-0.650054171,184.55,0.081344902,49,-2.390438247
2022-07-26,106.01,0.559666098,915,-0.218102508,184.55,0.081344902,49,-2.390438247
2022-07-27,106.24,0.216960664,915,0,184.55,0.081344902,49,-2.390438247
2022-07-28,106.89,0.611822289,915,0,184.55,0.081344902,49,-2.390438247
2022-07-29,107.22,0.308728599,915,0,184.55,0.081344902,49,-2.390438247
2022-08-01,114.35,6.649878754,915,0,183.74,-0.438905446,49.4,0.816326531
2022-08-02,113.36,-0.865763008,923,0.87431694,183.74,-0.438905446,49.4,0.816326531
2022-08-03,110.11,-2.866972477,923,0,183.74,-0.438905446,49.4,0.816326531
2022-08-04,107.03,-2.797202797,918,-0.541711809,183.74,-0.438905446,49.4,0.816326531
2022-08-05,109.2,2.027468934,850,-7.407407407,183.74,-0.438905446,49.4,0.816326531
2022-08-08,110.38,1.080586081,854,0.470588235,176.25,-4.076412322,49.4,0.816326531
2022-08-09,109.85,-0.480159449,855,0.117096019,176.25,-4.076412322,49.4,0.816326531
2022-08-10,109.63,-0.2002731,832,-2.69005848,176.25,-4.076412322,49.4,0.816326531
2022-08-11,110.41,0.711484083,823,-1.081730769,176.25,-4.076412322,49.4,0.816326531
2022-08-12,109.71,-0.634000543,819,-0.486026731,176.25,-4.076412322,49.4,0.816326531
2022-08-15,107.6,-1.92325221,813,-0.732600733,175.8,-0.255319149,49.4,0.816326531
2022-08-16,107.37,-0.213754647,818,0.61500615,175.8,-0.255319149,49.4,0.816326531
2022-08-17,105.51,-1.732327466,818,0,175.8,-0.255319149,49.4,0.816326531
2022-08-18,106.05,0.511799829,827,1.100244499,175.8,-0.255319149,49.4,0.816326531
2022-08-19,105.64,-0.38661009,822,-0.604594921,175.8,-0.255319149,49.4,0.816326531
2022-08-22,105.52,-0.113593336,815,-0.851581509,178.05,1.279863481,49.4,0.816326531
2022-08-23,105.57,0.047384382,812,-0.36809816,178.05,1.279863481,49.4,0.816326531
2022-08-24,105.55,-0.018944776,803,-1.108374384,178.05,1.279863481,49.4,0.816326531
2022-08-25,105.35,-0.189483657,795,-0.99626401,178.05,1.279863481,49.4,0.816326531
2022-08-26,105.49,0.132890365,795,0,178.05,1.279863481,49.4,0.816326531
2022-08-29,105.28,-0.199071002,790,-0.628930818,178.94,0.49985959,49.4,0.816326531
2022-08-30,104.92,-0.341945289,787,-0.379746835,178.94,0.49985959,49.4,0.816326531
2022-08-31,104.76,-0.152497141,785,-0.254129606,178.94,0.49985959,49.4,0.816326531
2022-09-01,96.29,-8.085147003,784,-0.127388535,178.94,0.49985959,50.1,1.417004049
2022-09-02,95.55,-0.768511787,792,1.020408163,178.94,0.49985959,50.1,1.417004049
2022-09-06,97.44,1.978021978,793,0.126262626,182.9,2.213032301,50.1,1.417004049
2022-09-07,97.19,-0.256568144,794,0.126103405,182.9,2.213032301,50.1,1.417004049
2022-09-08,98.37,1.214116679,792,-0.251889169,182.9,2.213032301,50.1,1.417004049
2022-09-09,100.21,1.87048897,790,-0.252525253,182.9,2.213032301,50.1,1.417004049
2022-09-12,101.41,1.197485281,780,-1.265822785,187,2.24166211,50.1,1.417004049
2022-09-13,101.43,0.019721921,781,0.128205128,187,2.24166211,50.1,1.417004049
2022-09-14,100.43,-0.985901607,780,-0.128040973,187,2.24166211,50.1,1.417004049
2022-09-15,100.39,-0.039828736,795,1.923076923,187,2.24166211,50.1,1.417004049
2022-09-16,99.26,-1.125610121,775,-2.51572327,187,2.24166211,50.1,1.417004049
2022-09-19,98.99,-0.272012895,800,3.225806452,190,1.604278075,50.1,1.417004049
